URL,Version,Status,OIDs,Name,Title,Descriptino,Used
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-site,1.3.0,draft,,MimicMedicationSite,MimicMedicationSite,"The medication site for administration in MIMIC",
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-antibiotic,1.3.0,draft,,MimicMicrobiologyAntibiotic,MimicMicrobiologyAntibiotic,"The microbiology antibiotic being tested on an organism in MIMIC",
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,1.3.0,draft,,MimicMicrobiologyOrganism,MimicMicrobiologyOrganism,"The microbiology organism being tested in MIMIC",
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,1.3.0,draft,,MimicMicrobiologyTest,MimicMicrobiologyTest,"The microbiology test completed in MIMIC",
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-observation-category,1.3.0,draft,,MimicObservationCategory,MimicObservationCategory,"The observation category codes for MIMIC",
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-category,1.3.0,draft,,MimicProcedureCategory,MimicProcedureCategory,"The procedure category codes for MIMIC",
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,1.3.0,draft,,MimicProcedureIcd10,MimicProcedureIcd10,"The procedure ICD10 codes for MIMIC",
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,1.3.0,draft,,MimicProcedureIcd9,MimicProcedureIcd9,"The procedure ICD9 codes for MIMIC",
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-services,1.3.0,draft,,MimicServices,MimicServices,"The hospital services for MIMIC",
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-spec-type-desc,1.3.0,draft,,MimicSpecTypeDesc,MimicSpecTypeDesc,"The specimen type codes for microbiologyevents",
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,1.3.0,draft,,MimicUnits,MimicUnits,"The units used throughout MIMIC",
