URL,Version,Status,OIDs,Name,Title,Descriptino,Used
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-discharge-disposition,1.3.0,draft,,MimicDischargeDisposition,MimicDischargeDisposition,"The discharge disposition for MIMIC","ValueSet/mimic-discharge-disposition"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-hcpcs-cd,1.3.0,draft,,MimicHcpcsCd,MimicHcpcsCd,"The HCPCS codes used for encounters in MIMIC","ValueSet/mimic-encounter-type"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-lab-fluid,1.3.0,draft,,MimicLabFluid,MimicLabFluid,"The lab fluid that is captured for the specimen","ValueSet/mimic-specimen-type"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-lab-priority,1.3.0,draft,,MimicLabPriority,MimicLabPriority,"The priority of the lab item in MIMIC","ValueSet/mimic-lab-priority"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medadmin-category-icu,1.3.0,draft,,MimicMedadminCategoryIcu,MimicMedadminCategoryIcu,"The medication administration category for the ICU for MIMIC","ValueSet/mimic-medadmin-category-icu"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,1.3.0,draft,,MimicMedicationEtc,MimicMedicationEtc,"The medication ETC (enhanced therapeutic class) codes for MIMIC","ValueSet/mimic-medication-etc"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,1.3.0,draft,,MimicMedicationFormularyDrugCd,MimicMedicationFormularyDrugCd,"Medication formulary drug codes for use in prescriptions and emar","ValueSet/mimic-medication"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-frequency,1.3.0,draft,,MimicMedicationFrequency,MimicMedicationFrequency,"The medication frequency reported for medication delivery in MIMIC","ValueSet/mimic-medication-frequency"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,1.3.0,draft,,MimicMedicationGsn,MimicMedicationGsn,"The medication GSN codes for MIMIC","ValueSet/mimic-medication-gsn"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,1.3.0,draft,,MimicMedicationIcu,MimicMedicationIcu,"All medication found in the ICU, derived from mimic_icu.d_items","ValueSet/mimic-medication"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-method,1.3.0,draft,,MimicMedicationMethod,MimicMedicationMethod,"The medication delivery method for MIMIC","ValueSet/mimic-medication-method"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-method-icu,1.3.0,draft,,MimicMedicationMethodIcu,MimicMedicationMethodIcu,"The medication delivery method used in the ICU for MIMIC","ValueSet/mimic-medication-method-icu"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,1.3.0,draft,,MimicMedicationName,MimicMedicationName,"The standard medication name used in MIMIC. Used in pharmacy, prescriptions, and emar","ValueSet/mimic-medication"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,1.3.0,draft,,MimicMedicationNdc,MimicMedicationNdc,"Medication National Drug Codes (NDC) for use in prescriptions","ValueSet/mimic-medication"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-poe-iv,1.3.0,draft,,MimicMedicationPoeIv,MimicMedicationPoeIv,"The IV medication that is ordered through POE","ValueSet/mimic-medication"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-route,1.3.0,draft,,MimicMedicationRoute,MimicMedicationRoute,"The medication route during administration for MIMIC","ValueSet/mimic-medication-route"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-site,1.3.0,draft,,MimicMedicationSite,MimicMedicationSite,"The medication site for administration in MIMIC","ValueSet/mimic-medication-site"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-antibiotic,1.3.0,draft,,MimicMicrobiologyAntibiotic,MimicMicrobiologyAntibiotic,"The microbiology antibiotic being tested on an organism in MIMIC","ValueSet/mimic-microbiology-antibiotic"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,1.3.0,draft,,MimicMicrobiologyOrganism,MimicMicrobiologyOrganism,"The microbiology organism being tested in MIMIC","ValueSet/mimic-microbiology-organism"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,1.3.0,draft,,MimicMicrobiologyTest,MimicMicrobiologyTest,"The microbiology test completed in MIMIC","ValueSet/mimic-microbiology-test"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-observation-category,1.3.0,draft,,MimicObservationCategory,MimicObservationCategory,"The observation category codes for MIMIC","ValueSet/mimic-observation-category"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-category,1.3.0,draft,,MimicProcedureCategory,MimicProcedureCategory,"The procedure category codes for MIMIC","ValueSet/mimic-procedure-category"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,1.3.0,draft,,MimicProcedureIcd10,MimicProcedureIcd10,"The procedure ICD10 codes for MIMIC","ValueSet/mimic-procedure-icd"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,1.3.0,draft,,MimicProcedureIcd9,MimicProcedureIcd9,"The procedure ICD9 codes for MIMIC","ValueSet/mimic-procedure-icd"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-services,1.3.0,draft,,MimicServices,MimicServices,"The hospital services for MIMIC","ValueSet/mimic-services"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-spec-type-desc,1.3.0,draft,,MimicSpecTypeDesc,MimicSpecTypeDesc,"The specimen type codes for microbiologyevents","ValueSet/mimic-specimen-type"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,1.3.0,draft,,MimicUnits,MimicUnits,"The units used throughout MIMIC","ValueSet/mimic-units"
http://snomed.info/sct,null,active,"2.16.840.1.113883.6.96",SNOMED_CT,SNOMED CT (all versions),"SNOMED CT is the most comprehensive and precise clinical health terminology product in the world, owned and distributed around the world by The International Health Terminology Standards Development Organisation (IHTSDO).","ValueSet/mimic-procedure-types-ed,ValueSet/mimic-encounter-type,ValueSet/mimic-admission-type"
http://terminology.hl7.org/CodeSystem/data-absent-reason,0.1.0,active,"2.16.840.1.113883.4.642.4.1048",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","ValueSet/mimic-dateAbsentReason"
http://terminology.hl7.org/CodeSystem/observation-category,0.1.0,draft,"2.16.840.1.113883.4.642.1.1125",ObservationCategoryCodes,Observation Category Codes,"Observation Category codes.","ValueSet/mimic-observation-category-ed"
http://terminology.hl7.org/CodeSystem/v3-ActCode,8.0.1,active,"2.16.840.1.113883.5.4",ActCode,ActCode,"A code specifying the particular kind of Act that the Act-instance represents within its class.    *Constraints:* The kind of Act (e.g. physical examination, serum potassium, inpatient encounter, charge financial transaction, etc.) is specified with a code from one of several, typically external, coding systems. The coding system will depend on the class of Act, such as LOINC for observations, etc.    Conceptually, the Act.code must be a specialization of the Act.classCode. This is why the structure of ActClass domain should be reflected in the superstructure of the ActCode domain and then individual codes or externally referenced vocabularies subordinated under these domains that reflect the ActClass structure.    Act.classCode and Act.code are not modifiers of each other but the Act.code concept should really imply the Act.classCode concept. For a negative example, it is not appropriate to use an Act.code ""potassium"" together with and Act.classCode for ""laboratory observation"" to somehow mean ""potassium laboratory observation"" and then use the same Act.code for ""potassium"" together with Act.classCode for ""medication"" to mean ""substitution of potassium"". This mutually modifying use of Act.code and Act.classCode is not permitted.","ValueSet/mimic-admission-class"
http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,2.1.0,active,"2.16.840.1.113883.5.83",ObservationInterpretation,ObservationInterpretation,"One or more codes providing a rough qualitative interpretation of the observation, such as ""normal"" / ""abnormal"", ""low"" / ""high"", ""better"" / ""worse"", ""resistant"" / ""susceptible"", ""expected"" / ""not expected"". The value set is intended to be for ANY use where coded representation of an interpretation is needed.","ValueSet/observation-interpretation,ValueSet/mimic-micro-interpretation,ValueSet/mimic-lab-interpretation"
http://unitsofmeasure.org,3.0.1,active,"2.16.840.1.113883.6.8",UCUM,Unified Code for Units of Measure (UCUM),"The Unified Code for Units of Measure (UCUM) is a code system intended to include all units of measures being contemporarily used in international science, engineering, and business. The purpose is to facilitate unambiguous electronic communication of quantities together with their units. The focus is on electronic communication, as opposed to communication between humans. A typical application of The Unified Code for Units of Measure are electronic data interchange (EDI) protocols, but there is nothing that prevents it from being used in other types of machine communication.","ValueSet/mimic-unit-quantity"
