URL,Version,Status,OIDs,Name,Title,Descriptino,Used
http://hl7.org/fhir/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.4.58",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","ValueSet/identifier-use"
http://hl7.org/fhir/link-type,4.0.1,active,"2.16.840.1.113883.4.642.4.424",LinkType,LinkType,"The type of link between this patient resource and another patient resource.","ValueSet/link-type"
http://hl7.org/fhir/location-mode,4.0.1,draft,"2.16.840.1.113883.4.642.4.331",LocationMode,LocationMode,"Indicates whether a resource instance represents a specific location or a class of locations.","ValueSet/location-mode"
http://hl7.org/fhir/location-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.333",LocationStatus,LocationStatus,"Indicates whether the location is still in use.","ValueSet/location-status"
http://hl7.org/fhir/observation-status,4.0.1,active,"2.16.840.1.113883.4.642.4.401",ObservationStatus,ObservationStatus,"Codes providing the status of an observation.","ValueSet/observation-status"
http://hl7.org/fhir/request-priority,4.0.1,draft,"2.16.840.1.113883.4.642.4.116",RequestPriority,RequestPriority,"Identifies the level of importance to be assigned to actioning the request.","ValueSet/request-priority"
http://hl7.org/fhir/specimen-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.472",SpecimenStatus,SpecimenStatus,"Codes providing the status/availability of a specimen.","ValueSet/specimen-status"
http://loinc.org,3.1.0,active,"2.16.840.1.113883.6.1",LOINC,Logical Observation Identifiers, Names and Codes (LOINC),"LOINC provides a set of universal names and ID codes for identifying laboratory and clinical test results.1,2 LOINC facilitates the exchange and pooling of results, such as blood hemoglobin, serum potassium, or vital signs, for clinical care, outcomes management, and research. LOINC's universal identifiers (names and codes) can be used in the context of order and observation exchanges between information systems that use syntax standards such as HL73, CEN TC251, ISO TC215, ASTM4, and DICOM. Specifically, the identifier can be used as the coded value for an observation in any other standard that uses the observation/observation value paradigm, whether messages, documents, application programming interface (API), etc. For example, LOINC codes are used widely in the OBX segment Observation Identifier field (OBX-3) of an ORU HL7 (HL7 version 2.x or ASTM 1238-9410) message that may be sent between a Clinical Laboratory Information Management Systems (LIMS) and Electronic Health Record Systems (EHR).5, 6 In this way, LOINC codes provide universal identifiers that allow the exchange of clinical data between heterogeneous computing environments.","ValueSet/observation-codes,ValueSet/mimic-observation-type-vital,ValueSet/mimic-observation-type-ed"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-admission-class,1.3.0,draft,,MimicAdmissionClass,MimicAdmissionClass,"The admission class for MIMIC","ValueSet/mimic-admission-class"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-admission-type,1.3.0,draft,,MimicAdmissionType,MimicAdmissionType,"The admission type for MIMIC","ValueSet/mimic-admission-type"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-admit-source,1.3.0,draft,,MimicAdmitSource,MimicAdmitSource,"The admission source for MIMIC","ValueSet/mimic-admit-source"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-bodysite,1.3.0,draft,,MimicBodysite,MimicBodysite,"The bodysite codes for MIMIC","ValueSet/mimic-bodysite"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,1.3.0,draft,,MimicCharteventsDItems,MimicCharteventsDItems,"The chartevents item codes used in the ICU for MIMIC","ValueSet/mimic-chartevents-d-items"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,1.3.0,draft,,MimicDItems,MimicDItems,"The item codes used throughout the ICU in MIMIC","ValueSet/mimic-procedureevents-d-items,ValueSet/mimic-datetimeevents-d-items,ValueSet/mimic-outputevents-d-items"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,1.3.0,draft,,MimicDLabitems,MimicDLabitems,"The lab item codes used in MIMIC","ValueSet/mimic-d-labitems"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,1.3.0,draft,,MimicDiagnosisIcd10,MimicDiagnosisIcd10,"The diagnosis ICD10 codes used for MIMIC","ValueSet/mimic-diagnosis-icd"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,1.3.0,draft,,MimicDiagnosisIcd9,MimicDiagnosisIcd9,"The diagnosis ICD9 codes for MIMIC","ValueSet/mimic-diagnosis-icd"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-discharge-disposition,1.3.0,draft,,MimicDischargeDisposition,MimicDischargeDisposition,"The discharge disposition for MIMIC","ValueSet/mimic-discharge-disposition"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-hcpcs-cd,1.3.0,draft,,MimicHcpcsCd,MimicHcpcsCd,"The HCPCS codes used for encounters in MIMIC","ValueSet/mimic-encounter-type"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-lab-fluid,1.3.0,draft,,MimicLabFluid,MimicLabFluid,"The lab fluid that is captured for the specimen","ValueSet/mimic-specimen-type"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-lab-priority,1.3.0,draft,,MimicLabPriority,MimicLabPriority,"The priority of the lab item in MIMIC","ValueSet/mimic-lab-priority"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medadmin-category-icu,1.3.0,draft,,MimicMedadminCategoryIcu,MimicMedadminCategoryIcu,"The medication administration category for the ICU for MIMIC","ValueSet/mimic-medadmin-category-icu"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-etc,1.3.0,draft,,MimicMedicationEtc,MimicMedicationEtc,"The medication ETC (enhanced therapeutic class) codes for MIMIC","ValueSet/mimic-medication-etc"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,1.3.0,draft,,MimicMedicationFormularyDrugCd,MimicMedicationFormularyDrugCd,"Medication formulary drug codes for use in prescriptions and emar","ValueSet/mimic-medication"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-frequency,1.3.0,draft,,MimicMedicationFrequency,MimicMedicationFrequency,"The medication frequency reported for medication delivery in MIMIC","ValueSet/mimic-medication-frequency"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-gsn,1.3.0,draft,,MimicMedicationGsn,MimicMedicationGsn,"The medication GSN codes for MIMIC","ValueSet/mimic-medication-gsn"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,1.3.0,draft,,MimicMedicationIcu,MimicMedicationIcu,"All medication found in the ICU, derived from mimic_icu.d_items","ValueSet/mimic-medication"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-method,1.3.0,draft,,MimicMedicationMethod,MimicMedicationMethod,"The medication delivery method for MIMIC","ValueSet/mimic-medication-method"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-method-icu,1.3.0,draft,,MimicMedicationMethodIcu,MimicMedicationMethodIcu,"The medication delivery method used in the ICU for MIMIC","ValueSet/mimic-medication-method-icu"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,1.3.0,draft,,MimicMedicationName,MimicMedicationName,"The standard medication name used in MIMIC. Used in pharmacy, prescriptions, and emar","ValueSet/mimic-medication"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,1.3.0,draft,,MimicMedicationNdc,MimicMedicationNdc,"Medication National Drug Codes (NDC) for use in prescriptions","ValueSet/mimic-medication"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-poe-iv,1.3.0,draft,,MimicMedicationPoeIv,MimicMedicationPoeIv,"The IV medication that is ordered through POE","ValueSet/mimic-medication"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-route,1.3.0,draft,,MimicMedicationRoute,MimicMedicationRoute,"The medication route during administration for MIMIC","ValueSet/mimic-medication-route"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-site,1.3.0,draft,,MimicMedicationSite,MimicMedicationSite,"The medication site for administration in MIMIC","ValueSet/mimic-medication-site"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-antibiotic,1.3.0,draft,,MimicMicrobiologyAntibiotic,MimicMicrobiologyAntibiotic,"The microbiology antibiotic being tested on an organism in MIMIC","ValueSet/mimic-microbiology-antibiotic"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,1.3.0,draft,,MimicMicrobiologyOrganism,MimicMicrobiologyOrganism,"The microbiology organism being tested in MIMIC","ValueSet/mimic-microbiology-organism"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,1.3.0,draft,,MimicMicrobiologyTest,MimicMicrobiologyTest,"The microbiology test completed in MIMIC","ValueSet/mimic-microbiology-test"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-observation-category,1.3.0,draft,,MimicObservationCategory,MimicObservationCategory,"The observation category codes for MIMIC","ValueSet/mimic-observation-category"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-category,1.3.0,draft,,MimicProcedureCategory,MimicProcedureCategory,"The procedure category codes for MIMIC","ValueSet/mimic-procedure-category"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd10,1.3.0,draft,,MimicProcedureIcd10,MimicProcedureIcd10,"The procedure ICD10 codes for MIMIC","ValueSet/mimic-procedure-icd"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-procedure-icd9,1.3.0,draft,,MimicProcedureIcd9,MimicProcedureIcd9,"The procedure ICD9 codes for MIMIC","ValueSet/mimic-procedure-icd"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-services,1.3.0,draft,,MimicServices,MimicServices,"The hospital services for MIMIC","ValueSet/mimic-services"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-spec-type-desc,1.3.0,draft,,MimicSpecTypeDesc,MimicSpecTypeDesc,"The specimen type codes for microbiologyevents","ValueSet/mimic-specimen-type"
http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-units,1.3.0,draft,,MimicUnits,MimicUnits,"The units used throughout MIMIC","ValueSet/mimic-units"
http://snomed.info/sct,null,active,"2.16.840.1.113883.6.96",SNOMED_CT,SNOMED CT (all versions),"SNOMED CT is the most comprehensive and precise clinical health terminology product in the world, owned and distributed around the world by The International Health Terminology Standards Development Organisation (IHTSDO).","ValueSet/condition-stage,ValueSet/encounter-reason,ValueSet/specimen-container-type,ValueSet/additional-instruction-codes,ValueSet/approach-site-codes,ValueSet/procedure-followup,ValueSet/mimic-encounter-type,ValueSet/device-action,ValueSet/specimen-collection-method,ValueSet/medication-form-codes,ValueSet/medication-codes,ValueSet/body-site,ValueSet/manifestation-or-symptom,ValueSet/reason-medication-not-given-codes,ValueSet/reason-medication-status-codes,ValueSet/medication-as-needed-reason,ValueSet/device-kind,ValueSet/performer-role,ValueSet/referencerange-appliesto,ValueSet/route-codes,ValueSet/procedure-outcome,ValueSet/procedure-reason,ValueSet/procedure-category,ValueSet/mimic-procedure-types-ed,ValueSet/condition-code,ValueSet/condition-stage-type,ValueSet/procedure-not-performed-reason,ValueSet/observation-methods,ValueSet/mimic-admission-type,ValueSet/administration-method-codes,ValueSet/condition-severity"
http://terminology.hl7.org/CodeSystem/condition-category,0.5.0,draft,"2.16.840.1.113883.4.642.1.1073",ConditionCategoryCodes,Condition Category Codes,"Preferred value set for Condition Categories.","ValueSet/condition-category"
http://terminology.hl7.org/CodeSystem/condition-clinical,2.0.0,active,"2.16.840.1.113883.4.642.1.1074",ConditionClinicalStatusCodes,Condition Clinical Status Codes,"Preferred value set for Condition Clinical Status.","ValueSet/condition-clinical"
http://terminology.hl7.org/CodeSystem/condition-ver-status,1.0.0,draft,"2.16.840.1.113883.4.642.1.1075",ConditionVerificationStatus,ConditionVerificationStatus,"The verification status to support or decline the clinical status of the condition or diagnosis.","ValueSet/condition-ver-status"
http://terminology.hl7.org/CodeSystem/contactentity-type,0.5.0,draft,"2.16.840.1.113883.4.642.1.1129",ContactEntityType,Contact entity type,"This example value set defines a set of codes that can be used to indicate the purpose for which you would contact a contact party.","ValueSet/contactentity-type"
http://terminology.hl7.org/CodeSystem/data-absent-reason,0.1.0,active,"2.16.840.1.113883.4.642.4.1048",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","ValueSet/mimic-dateAbsentReason,ValueSet/data-absent-reason"
http://terminology.hl7.org/CodeSystem/diagnosis-role,0.1.1,draft,"2.16.840.1.113883.4.642.1.1054",DiagnosisRole,Diagnosis Role,"This value set defines a set of codes that can be used to express the role of a diagnosis on the Encounter or EpisodeOfCare record.","ValueSet/diagnosis-role"
http://terminology.hl7.org/CodeSystem/diet,0.1.0,draft,"2.16.840.1.113883.4.642.1.1091",Diet,Diet,"This value set defines a set of codes that can be used to indicate dietary preferences or restrictions a patient may have.","ValueSet/encounter-diet"
http://terminology.hl7.org/CodeSystem/dose-rate-type,0.1.0,draft,"2.16.840.1.113883.4.642.1.1069",DoseAndRateType,DoseAndRateType,"The kind of dose or rate specified.","ValueSet/dose-rate-type"
http://terminology.hl7.org/CodeSystem/encounter-special-arrangements,0.1.0,draft,"2.16.840.1.113883.4.642.1.1090",SpecialArrangements,Special arrangements,"This value set defines a set of codes that can be used to indicate the kinds of special arrangements in place for a patients visit.","ValueSet/encounter-special-arrangements"
http://terminology.hl7.org/CodeSystem/location-physical-type,1.0.0,draft,"2.16.840.1.113883.4.642.1.1108",LocationType,Location type,"This example value set defines a set of codes that can be used to indicate the physical form of the Location.  This includes several 'non physical' codes which are still considered a location.","ValueSet/location-physical-type"
http://terminology.hl7.org/CodeSystem/med-admin-perform-function,0.1.0,draft,"2.16.840.1.113883.4.642.1.1112",MedicationAdministrationPerformerFunctionCodes,MedicationAdministration Performer Function Codes,"MedicationAdministration Performer Function Codes","ValueSet/med-admin-perform-function"
http://terminology.hl7.org/CodeSystem/medication-admin-category,4.0.1,draft,"2.16.840.1.113883.4.642.4.1111",MedicationAdministration Category Codes,Medication administration  category  codes,"MedicationAdministration Category Codes","ValueSet/medication-admin-category"
http://terminology.hl7.org/CodeSystem/medication-admin-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.1311",MedicationAdministration Status Codes,Medication administration  status  codes,"MedicationAdministration Status Codes","ValueSet/medication-admin-status"
http://terminology.hl7.org/CodeSystem/medication-statement-category,4.0.1,draft,"2.16.840.1.113883.4.642.4.1120",Medication usage category codes,Medication usage category codes,"Medication Status Codes","ValueSet/medication-statement-category"
http://terminology.hl7.org/CodeSystem/medicationdispense-performer-function,0.1.0,draft,"2.16.840.1.113883.4.642.1.1319",MedicationDispensePerformerFunctionCodes,MedicationDispense Performer Function Codes,"MedicationDispense Performer Function Codes","ValueSet/medicationdispense-performer-function"
http://terminology.hl7.org/CodeSystem/medicationdispense-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.1313",MedicationDispense Status Codes,Medication dispense  status  codes,"MedicationDispense Status Codes","ValueSet/medicationdispense-status"
http://terminology.hl7.org/CodeSystem/medicationrequest-category,0.1.0,draft,"2.16.840.1.113883.4.642.1.1323",MedicationRequestCategoryCodes,MedicationRequest Category Codes,"MedicationRequest Category Codes","ValueSet/medicationrequest-category"
http://terminology.hl7.org/CodeSystem/medicationrequest-course-of-therapy,0.1.0,draft,"2.16.840.1.113883.4.642.1.1327",MedicationRequestCourseOfTherapyCodes,MedicationRequest Course of Therapy Codes,"MedicationRequest Course of Therapy Codes","ValueSet/medicationrequest-course-of-therapy"
http://terminology.hl7.org/CodeSystem/medicationrequest-status-reason,0.1.0,draft,"2.16.840.1.113883.4.642.1.1325",MedicationRequestStatusReasonCodes,MedicationRequest Status Reason Codes,"MedicationRequest Status Reason Codes","ValueSet/medicationrequest-status-reason"
http://terminology.hl7.org/CodeSystem/observation-category,0.1.0,draft,"2.16.840.1.113883.4.642.1.1125",ObservationCategoryCodes,Observation Category Codes,"Observation Category codes.","ValueSet/mimic-observation-category-ed,ValueSet/observation-category"
http://terminology.hl7.org/CodeSystem/organization-type,0.1.0,draft,"2.16.840.1.113883.4.642.1.1128",OrganizationType,Organization type,"This example value set defines a set of codes that can be used to indicate a type of organization.","ValueSet/organization-type"
http://terminology.hl7.org/CodeSystem/participant-type,0.5.0,draft,"2.16.840.1.113883.4.642.1.1089",ParticipantType,Participant type,"This value set defines a set of codes that can be used to indicate how an individual participates in an encounter.","ValueSet/encounter-participant-type"
http://terminology.hl7.org/CodeSystem/reason-medication-given,0.1.0,draft,"2.16.840.1.113883.4.642.1.1110",ReasonMedicationGivenCodes,Reason Medication Given Codes,"This value set is provided as an example. The value set to instantiate this attribute should be drawn from a robust terminology code system that consists of or contains concepts to support the medication process.","ValueSet/reason-medication-given-codes"
http://terminology.hl7.org/CodeSystem/referencerange-meaning,0.1.0,draft,"2.16.840.1.113883.4.642.1.1124",ObservationReferenceRangeMeaningCodes,Observation Reference Range Meaning Codes,"This value set defines a set of codes that can be used to indicate the meaning/use of a reference range for a particular target population.","ValueSet/referencerange-meaning"
http://terminology.hl7.org/CodeSystem/v2-0092,2.1.0,active,"2.16.840.1.113883.18.36",ReAdmissionIndicator,re-admissionIndicator,"Code system of concepts which are used to specify that a patient is being re admitted to a healthcare facilityin from which they were discharged, and indicates the circumstances around such re-admission.  Used in HL7 Version 2.x messagine in the PV1 segment.","ValueSet/v2-0092"
http://terminology.hl7.org/CodeSystem/v2-0116,2.2.0,active,"2.16.840.1.113883.18.47",BedStatus,bedStatus,"Code system of concepts which specify the state of a bed in an inpatient setting, and is used to determine if a patient may be assigned to it or not.  Used in HL7 Version 2.x messaging in the DLD and PV1 segments.","ValueSet/v2-0116"
http://terminology.hl7.org/CodeSystem/v2-0131,2.1.0,active,"2.16.840.1.113883.18.58",ContactRole2,contactRole2,"Code system of concepts which specify a relationship role that the next of kin/associated parties plays with regard to the patient. Also used in referrals, for example, it may be necessary to identify the contact representative at the clinic that sent a referral. Used in HL7 Version 2 messaging in the NK1 and CTD segments after 2.5, when it replace 2.16.840.1.113883.18.57.","ValueSet/patient-contactrelationship"
http://terminology.hl7.org/CodeSystem/v2-0203,3.0.0,active,"2.16.840.1.113883.18.108",IdentifierType,identifierType,"HL7-defined code system of concepts specifying type of identifier. Used in HL7 Version 2.x messaging data types CX, PLN, PPN, XCN and XON.","ValueSet/identifier-type"
http://terminology.hl7.org/CodeSystem/v2-0371,2.1.0,active,"2.16.840.1.113883.18.229",AdditivePreservative,additivePreservative,"HL7-defined code system of concepts specifying any additive introduced to the specimen before or at the time of collection.  These additives may be introduced in order to preserve, maintain or enhance the particular nature or component of the specimen.  Used in HL7 Version 2.x messaging in the SPM and SAC segments.","ValueSet/v2-0371"
http://terminology.hl7.org/CodeSystem/v2-0373,2.1.0,active,"2.16.840.1.113883.18.231",Treatment,treatment,"Code system of concepts that identify the specimen treatment performed during lab processing.  Used in the Interaction Specimen Container Detail (SAC) segment in HL7 Version 2.x messaging.","ValueSet/specimen-processing-procedure"
http://terminology.hl7.org/CodeSystem/v2-0493,2.2.0,active,"2.16.840.1.113883.18.317",SpecimenCondition,specimenCondition,"Code system of concepts specifying a mode or state of being that describes the nature of the specimen.  Used in HL7 Version 2.x messaging in the SPM segment.","ValueSet/v2-0493"
http://terminology.hl7.org/CodeSystem/v2-0916,2.2.0,active,"2.16.840.1.113883.18.422",RelevantClincialInformation,relevantClincialInformation,"Code system of concepts specifying additional clinical information about the patient or specimen to report the supporting and/or suspected diagnosis and clinical findings on requests for interpreted diagnostic studies. Used in HL7 Version 2.x messaging in the OBR segment.","ValueSet/v2-0916"
http://terminology.hl7.org/CodeSystem/v3-ActCode,8.0.1,active,"2.16.840.1.113883.5.4",ActCode,ActCode,"A code specifying the particular kind of Act that the Act-instance represents within its class.    *Constraints:* The kind of Act (e.g. physical examination, serum potassium, inpatient encounter, charge financial transaction, etc.) is specified with a code from one of several, typically external, coding systems. The coding system will depend on the class of Act, such as LOINC for observations, etc.    Conceptually, the Act.code must be a specialization of the Act.classCode. This is why the structure of ActClass domain should be reflected in the superstructure of the ActCode domain and then individual codes or externally referenced vocabularies subordinated under these domains that reflect the ActClass structure.    Act.classCode and Act.code are not modifiers of each other but the Act.code concept should really imply the Act.classCode concept. For a negative example, it is not appropriate to use an Act.code ""potassium"" together with and Act.classCode for ""laboratory observation"" to somehow mean ""potassium laboratory observation"" and then use the same Act.code for ""potassium"" together with Act.classCode for ""medication"" to mean ""substitution of potassium"". This mutually modifying use of Act.code and Act.classCode is not permitted.","ValueSet/v3-ActPharmacySupplyType,ValueSet/mimic-admission-class,ValueSet/v3-ActEncounterCode"
http://terminology.hl7.org/CodeSystem/v3-ActPriority,2.1.0,active,"2.16.840.1.113883.5.7",ActPriority,ActPriority,"A set of codes (e.g., for routine, emergency), specifying the urgency under which the Act happened, can happen, is happening, is intended to happen, or is requested/demanded to happen.","ValueSet/v3-ActPriority"
http://terminology.hl7.org/CodeSystem/v3-ActReason,2.1.1,active,"2.16.840.1.113883.5.8",ActReason,ActReason,"A set of codes specifying the motivation, cause, or rationale of an Act, when such rationale is not reasonably represented as an ActRelationship of type ""has reason"" linking to another Act.    *Examples:* Example reasons that might qualify for being coded in this field might be: ""routine requirement"", ""infectious disease reporting requirement"", ""on patient request"", ""required by law"".","ValueSet/v3-SubstanceAdminSubstitutionReason"
http://terminology.hl7.org/CodeSystem/v3-EncounterSpecialCourtesy,2.1.0,active,"2.16.840.1.113883.5.40",EncounterSpecialCourtesy,EncounterSpecialCourtesy,"**** MISSING DESCRIPTION ****","ValueSet/encounter-special-courtesy"
http://terminology.hl7.org/CodeSystem/v3-MaritalStatus,2.1.0,active,"2.16.840.1.113883.5.2",MaritalStatus,MaritalStatus,"\* \* \* No description supplied \* \* \*    *Open Issue:* The specific meanings of these codes can vary somewhat by jurisdiction and implementation so caution should be used when determining equivalency.    *Open Issue:* fixing and completion of the hierarchy and proper good definitions of all the concepts is badly needed.","ValueSet/marital-status"
http://terminology.hl7.org/CodeSystem/v3-NullFlavor,2.1.0,active,"2.16.840.1.113883.5.1008",NullFlavor,NullFlavor,"A collection of codes specifying why a valid value is not present.","ValueSet/marital-status,ValueSet/omb-race-category,ValueSet/encounter-special-courtesy"
http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,2.1.0,active,"2.16.840.1.113883.5.83",ObservationInterpretation,ObservationInterpretation,"One or more codes providing a rough qualitative interpretation of the observation, such as ""normal"" / ""abnormal"", ""low"" / ""high"", ""better"" / ""worse"", ""resistant"" / ""susceptible"", ""expected"" / ""not expected"". The value set is intended to be for ANY use where coded representation of an interpretation is needed.","ValueSet/observation-interpretation,ValueSet/mimic-micro-interpretation,ValueSet/mimic-lab-interpretation"
http://terminology.hl7.org/CodeSystem/v3-ParticipationType,4.0.0,active,"2.16.840.1.113883.5.90",ParticipationType,ParticipationType,"A code specifying the meaning and purpose of every Participation instance. Each of its values implies specific constraints on the Roles undertaking the participation.","ValueSet/encounter-participant-type"
http://terminology.hl7.org/CodeSystem/v3-RoleCode,2.2.0,active,"2.16.840.1.113883.5.111",RoleCode,RoleCode,"A set of codes further specifying the kind of Role; specific classification codes for further qualifying RoleClass codes.","ValueSet/v3-ServiceDeliveryLocationRoleType"
http://terminology.hl7.org/CodeSystem/v3-TimingEvent,2.1.0,active,"2.16.840.1.113883.5.139",TimingEvent,TimingEvent,"**** MISSING DESCRIPTION ****","ValueSet/event-timing"
http://terminology.hl7.org/CodeSystem/v3-substanceAdminSubstitution,2.1.0,active,"2.16.840.1.113883.5.1070",SubstanceAdminSubstitution,Substance Admin Substitution,"Identifies what sort of change is permitted or has occurred between the therapy that was ordered and the therapy that was/will be provided.","ValueSet/v3-ActSubstanceAdminSubstitutionCode"
http://terminology.hl7.org/fhir/CodeSystem/medicationdispense-category,4.0.1,draft,"2.16.840.1.113883.4.642.4.1315",MedicationDispense Category Codes,Medication dispense  category  codes,"MedicationDispense Category Codes","ValueSet/medicationdispense-category"
http://terminology.hl7.org/fhir/CodeSystem/medicationdispense-status-reason,4.0.1,draft,"2.16.840.1.113883.4.642.4.1317",MedicationDispense Status Reason Codes,Medication dispense  status  reason  codes,"MedicationDispense Status Codes","ValueSet/medicationdispense-status-reason"
http://unitsofmeasure.org,3.0.1,active,"2.16.840.1.113883.6.8",UCUM,Unified Code for Units of Measure (UCUM),"The Unified Code for Units of Measure (UCUM) is a code system intended to include all units of measures being contemporarily used in international science, engineering, and business. The purpose is to facilitate unambiguous electronic communication of quantities together with their units. The focus is on electronic communication, as opposed to communication between humans. A typical application of The Unified Code for Units of Measure are electronic data interchange (EDI) protocols, but there is nothing that prevents it from being used in other types of machine communication.","ValueSet/mimic-unit-quantity,ValueSet/units-of-time"
urn:ietf:bcp:47,2.0.1,active,"2.16.840.1.113883.6.121",Ietf3066,Tags for the Identification of Languages,"Older value from OID registry.  Superceded; see recommendations in BCP-47.","ValueSet/languages"
urn:oid:2.16.840.1.113883.6.238,4.0.0,active,"2.16.840.1.113883.6.238",RaceAndEthnicityCDC,Race & Ethnicity - CDC,"The U.S. Centers for Disease Control and Prevention (CDC) has prepared a code set for use in codingrace and ethnicity data. This code set is based on current federal standards for classifying data onrace and ethnicity, specifically the minimum race and ethnicity categories defined by the U.S. Office ofManagement and Budget (OMB) and a more detailed set of race and ethnicity categories maintainedby the U.S. Bureau of the Census (BC). The main purpose of the code set is to facilitate use of federalstandards for classifying data on race and ethnicity when these data are exchanged, stored, retrieved,or analyzed in electronic form. At the same time, the code set can be applied to paper-based recordsystems to the extent that these systems are used to collect, maintain, and report data on race andethnicity in accordance with current federal standards. Source: [Race and Ethnicity Code Set Version 1.0](https://www.cdc.gov/phin/resources/vocabulary/documents/cdc-race--ethnicity-background-and-purpose.pdf).","ValueSet/detailed-race,ValueSet/omb-race-category"
